"predictors","event_name","S0.time","S0.survival"
"full set","pd_death",4.00284744277735,0.967012334472982
"full set","pd_death",4.00558536852481,0.966658225855707
"full set","pd_death",4.00832329427226,0.96641941526924
"full set","pd_death",4.01106122001971,0.966056958178727
"full set","pd_death",4.01653707151462,0.965691133429764
"full set","pd_death",4.01927499726207,0.965321197320326
"full set","pd_death",4.02201292300953,0.965071583452116
"full set","pd_death",4.02748877450443,0.964945338763268
"full set","pd_death",4.02748877450444,0.964314256798807
"full set","pd_death",4.03296462599934,0.964186891142361
"full set","pd_death",4.0357025517468,0.964058698859955
"full set","pd_death",4.0411784032417,0.963671089340866
"full set","pd_death",4.04391632898916,0.963411766050618
"full set","pd_death",4.04665425473661,0.963281499839035
"full set","pd_death",4.05213010623152,0.963150629857157
"full set","pd_death",4.05486803197897,0.963018843024755
"full set","pd_death",4.06034388347388,0.96288637991177
"full set","pd_death",4.08224728945351,0.962476979761759
"full set","pd_death",4.08498521520096,0.962339928221652
"full set","pd_death",4.09319899244332,0.96206426298597
"full set","pd_death",4.09593691819078,0.961926124719253
"full set","pd_death",4.10141276968569,0.961786971045811
"full set","pd_death",4.10415069543314,0.961647540538791
"full set","pd_death",4.10962654692805,0.961367619991978
"full set","pd_death",4.11784032417041,0.961226330026429
"full set","pd_death",4.12605410141277,0.961083370045291
"full set","pd_death",4.13426787865513,0.96093972773724
"full set","pd_death",4.14248165589749,0.960794866208086
"full set","pd_death",4.15069543313985,0.960649907725016
"full set","pd_death",4.15343335888731,0.960504001495663
"full set","pd_death",4.16164713612967,0.960357689541504
"full set","pd_death",4.17807469061439,0.960211045256272
"full set","pd_death",4.19176431935166,0.959917029441337
"full set","pd_death",4.20271602234147,0.959769108578356
"full set","pd_death",4.20545394808893,0.959621182278211
"full set","pd_death",4.21366772533129,0.959324660927402
"full set","pd_death",4.21640565107874,0.95917572990125
"full set","pd_death",4.23557113131092,0.95902626103138
"full set","pd_death",4.24926076004819,0.958876227581246
"full set","pd_death",4.25199868579564,0.958726062909842
"full set","pd_death",4.28759172051254,0.958573276708402
"full set","pd_death",4.35603986419888,0.958418913234341
"full set","pd_death",4.35877778994634,0.958264027412184
"full set","pd_death",4.3669915671887,0.958108694142825
"full set","pd_death",4.38341912167342,0.957952609599639
"full set","pd_death",4.41627423064287,0.957638843171315
"full set","pd_death",4.43817763662249,0.957481378204819
"full set","pd_death",4.44912933961231,0.957323514790944
"full set","pd_death",4.45186726535976,0.957165420626811
"full set","pd_death",4.46008104260212,0.957006474852532
"full set","pd_death",4.47103274559194,0.956847204061115
"full set","pd_death",4.48198444858175,0.956687140841152
"full set","pd_death",4.48472237432921,0.95652708044481
"full set","pd_death",4.50388785456138,0.956205656659831
"full set","pd_death",4.56412222100537,0.956044320614062
"full set","pd_death",4.58054977549009,0.955721156033534
"full set","pd_death",4.63804621618662,0.955558408549134
"full set","pd_death",4.67363925090352,0.955231991097189
"full set","pd_death",4.77220457781185,0.955068188071822
"full set","pd_death",4.78315628080166,0.954903874106548
"full set","pd_death",4.78589420654912,0.954739444431062
"full set","pd_death",4.79410798379148,0.954574500479247
"full set","pd_death",4.80232176103384,0.954408802243291
"full set","pd_death",4.82148724126602,0.954243005594809
"full set","pd_death",4.92005256817435,0.954075149742339
"full set","pd_death",4.98028693461833,0.953903897068823
"full set","pd_death",4.98302486036579,0.953732273195758
"full set","pd_death",5.05147300405213,0.953553363111349
"full set","pd_death",5.05694885554704,0.953373942426254
"full set","pd_death",5.06242470704195,0.95319396626248
"full set","pd_death",5.06790055853685,0.95301350507743
"full set","pd_death",5.09527981601139,0.952827922957642
"full set","pd_death",5.09801774175884,0.952641725858227
"full set","pd_death",5.1363487022232,0.952449363008127
"full set","pd_death",5.15277625670792,0.952255175719282
"full set","pd_death",5.27050706384843,0.952047612779404
"full set","pd_death",5.32800350454496,0.951832817923392
"full set","pd_death",5.38276201949403,0.951607931649778
"full set","pd_death",5.43478260869565,0.951373003165376
"full set","pd_death",5.4676377176651,0.951132160583127
"full set","pd_death",5.47311356916,0.950890467329544
"full set","pd_death",5.5087066038769,0.950394253955049
"full set","pd_death",5.51965830686672,0.95014399466768
"full set","pd_death",5.55251341583616,0.949885016743034
"full set","pd_death",5.57167889606834,0.949623383292047
"full set","pd_death",5.57715474756325,0.949360905054016
"full set","pd_death",5.59905815354288,0.949092533913331
"full set","pd_death",5.62643741101741,0.948818873268032
"full set","pd_death",5.6565545942394,0.948536198541124
"full set","pd_death",5.80714051034936,0.948205284595955
"full set","pd_death",5.83178184207644,0.94786603332387
"full set","pd_death",5.99331946117621,0.947448297434936
"full set","pd_death",6.0234366443982,0.947012726530885
"full set","pd_death",6.02617457014566,0.946576473290512
"full set","pd_death",6.11378819406418,0.946097724422206
"full set","pd_death",6.19318804074033,0.945565817014308
"full set","pd_death",6.30818092213339,0.944945680956416
"full set","pd_death",6.36567736282992,0.944279145036343
"full set","pd_death",6.41222210053663,0.943555696815619
"full set","pd_death",6.41769795203154,0.942827473769205
"full set","pd_death",6.5737597196364,0.941871031648921
"full set","pd_death",6.58197349687876,0.940887522605194
"full set","pd_death",6.61756653159566,0.939800984398915
"full set","pd_death",6.63673201182784,0.938676186516439
"full set","pd_death",6.83933851713942,0.936743006003044
"full set","pd_death",6.89409703208849,0.9341053933331
"full set","pd_death",6.8995728835834,0.931414453219159
"full set","pd_death",7.02277954221881,0.925660289130803
"full set","pd_death",7.03373124520863,0.919781261812538
"full set","pd_death",7.03646917095608,0.913727281023518
"full set","pd_mci_protocol_death",0.566750629722922,0.999949992175954
"full set","pd_mci_protocol_death",0.750191654802322,0.999899984057772
"full set","pd_mci_protocol_death",1.03493593253751,0.999849977016244
"full set","pd_mci_protocol_death",1.04041178403242,0.999799935729269
"full set","pd_mci_protocol_death",1.04588763552732,0.99974989464874
"full set","pd_mci_protocol_death",1.1362391851933,0.999699846353349
"full set","pd_mci_protocol_death",1.18278392290001,0.999649796978697
"full set","pd_mci_protocol_death",1.212901106122,0.999599748001795
"full set","pd_mci_protocol_death",1.23480451210163,0.999549675630212
"full set","pd_mci_protocol_death",1.27039754681853,0.999499603814672
"full set","pd_mci_protocol_death",1.27587339831344,0.999449529342552
"full set","pd_mci_protocol_death",1.31694228452524,0.999399453453014
"full set","pd_mci_protocol_death",1.33063191326251,0.999349369969674
"full set","pd_mci_protocol_death",1.33884569050487,0.999299227245576
"full set","pd_mci_protocol_death",1.3552732449896,0.999249071512368
"full set","pd_mci_protocol_death",1.51954878983682,0.999198911684959
"full set","pd_mci_protocol_death",1.53323841857409,0.999148751720387
"full set","pd_mci_protocol_death",1.538714270069,0.999098593253132
"full set","pd_mci_protocol_death",1.54966597305881,0.999048413927907
"full set","pd_mci_protocol_death",1.56609352754353,0.998998234348784
"full set","pd_mci_protocol_death",1.5797831562808,0.998948054115917
"full set","pd_mci_protocol_death",1.58252108202826,0.998897846296146
"full set","pd_mci_protocol_death",1.58799693352316,0.998847618174284
"full set","pd_mci_protocol_death",1.59621071076552,0.998797377442103
"full set","pd_mci_protocol_death",1.59894863651298,0.998747120463198
"full set","pd_mci_protocol_death",1.60716241375534,0.99869686441363
"full set","pd_mci_protocol_death",1.6153761909977,0.998646545036255
"full set","pd_mci_protocol_death",1.63180374548242,0.998596216919473
"full set","pd_mci_protocol_death",1.64549337421969,0.998545886413931
"full set","pd_mci_protocol_death",1.65644507720951,0.998495557817299
"full set","pd_mci_protocol_death",1.65918300295696,0.99844521183464
"full set","pd_mci_protocol_death",1.66192092870441,0.998394864364488
"full set","pd_mci_protocol_death",1.67013470594677,0.998344513696058
"full set","pd_mci_protocol_death",1.70025188916877,0.998294161517295
"full set","pd_mci_protocol_death",1.70298981491622,0.998243810925121
"full set","pd_mci_protocol_death",1.70572774066367,0.99819345791594
"full set","pd_mci_protocol_death",1.70846566641113,0.998143106137996
"full set","pd_mci_protocol_death",1.71941736940094,0.998092691222533
"full set","pd_mci_protocol_death",1.79060343883474,0.998042277674634
"full set","pd_mci_protocol_death",1.80429306757201,0.997991864953716
"full set","pd_mci_protocol_death",1.84536195378381,0.997941450348874
"full set","pd_mci_protocol_death",1.84809987953127,0.997891034441923
"full set","pd_mci_protocol_death",1.86178950826854,0.99784060595285
"full set","pd_mci_protocol_death",1.87274121125835,0.997790175290329
"full set","pd_mci_protocol_death",1.8754791370058,0.997739721525739
"full set","pd_mci_protocol_death",1.87821706275326,0.99768925269344
"full set","pd_mci_protocol_death",1.88369291424817,0.997588267045811
"full set","pd_mci_protocol_death",1.89190669149053,0.997537734892401
"full set","pd_mci_protocol_death",1.89464461723798,0.997385865932564
"full set","pd_mci_protocol_death",1.89738254298543,0.997183234161435
"full set","pd_mci_protocol_death",1.90012046873289,0.997081348067746
"full set","pd_mci_protocol_death",1.90285839448034,0.997030391478179
"full set","pd_mci_protocol_death",1.9055963202278,0.996928470335393
"full set","pd_mci_protocol_death",1.90833424597525,0.996826413715281
"full set","pd_mci_protocol_death",1.9110721717227,0.996724327665994
"full set","pd_mci_protocol_death",1.91381009747016,0.996519643244786
"full set","pd_mci_protocol_death",1.91654802321761,0.996468371632209
"full set","pd_mci_protocol_death",1.91928594896506,0.996263113526253
"full set","pd_mci_protocol_death",1.92202387471252,0.996211555085328
"full set","pd_mci_protocol_death",1.92476180045997,0.996056883992088
"full set","pd_mci_protocol_death",1.93023765195488,0.995850443631501
"full set","pd_mci_protocol_death",1.93297557770233,0.995591586779528
"full set","pd_mci_protocol_death",1.93571350344979,0.995176475707255
"full set","pd_mci_protocol_death",1.93845142919724,0.995072131123262
"full set","pd_mci_protocol_death",1.94118935494469,0.995019872672786
"full set","pd_mci_protocol_death",1.94392728069215,0.994862849402716
"full set","pd_mci_protocol_death",1.9466652064396,0.994705772766743
"full set","pd_mci_protocol_death",1.94940313218706,0.99460077039802
"full set","pd_mci_protocol_death",1.95214105793451,0.994390772386028
"full set","pd_mci_protocol_death",1.95487898368196,0.99402161549957
"full set","pd_mci_protocol_death",1.95761690942942,0.993704372245586
"full set","pd_mci_protocol_death",1.96035483517687,0.993227552051019
"full set","pd_mci_protocol_death",1.96309276092432,0.993014886565583
"full set","pd_mci_protocol_death",1.96583068667178,0.992748413854628
"full set","pd_mci_protocol_death",1.96856861241923,0.992427897229677
"full set","pd_mci_protocol_death",1.97130653816668,0.992213569952383
"full set","pd_mci_protocol_death",1.97404446391414,0.991515006994805
"full set","pd_mci_protocol_death",1.97678238966159,0.991352634751423
"full set","pd_mci_protocol_death",1.97952031540905,0.990701766303718
"full set","pd_mci_protocol_death",1.9822582411565,0.990373690267123
"full set","pd_mci_protocol_death",1.98499616690395,0.990043301077115
"full set","pd_mci_protocol_death",1.98773409265141,0.989656945240385
"full set","pd_mci_protocol_death",1.99047201839886,0.988383794479852
"full set","pd_mci_protocol_death",1.99320994414631,0.987032506223891
"full set","pd_mci_protocol_death",1.99594786989377,0.985781583558328
"full set","pd_mci_protocol_death",1.99868579564122,0.9846833574838
"full set","pd_mci_protocol_death",2.00142372138868,0.983982602165501
"full set","pd_mci_protocol_death",2.00416164713613,0.983159042718107
"full set","pd_mci_protocol_death",2.00689957288358,0.981665997472137
"full set","pd_mci_protocol_death",2.00963749863104,0.980698426601237
"full set","pd_mci_protocol_death",2.01237542437849,0.979359456562983
"full set","pd_mci_protocol_death",2.01511335012594,0.978244570569882
"full set","pd_mci_protocol_death",2.0178512758734,0.97761739373445
"full set","pd_mci_protocol_death",2.02058920162085,0.976924246530978
"full set","pd_mci_protocol_death",2.02332712736831,0.976669697365718
"full set","pd_mci_protocol_death",2.02606505311576,0.976158721574871
"full set","pd_mci_protocol_death",2.02880297886321,0.975452229880837
"full set","pd_mci_protocol_death",2.03154090461067,0.974221809951315
"full set","pd_mci_protocol_death",2.03427883035812,0.973696506332959
"full set","pd_mci_protocol_death",2.03701675610557,0.973098648331238
"full set","pd_mci_protocol_death",2.03975468185303,0.972763466231139
"full set","pd_mci_protocol_death",2.04249260760048,0.972427098046793
"full set","pd_mci_protocol_death",2.04523053334794,0.972020657352341
"full set","pd_mci_protocol_death",2.04796845909539,0.971679572074483
"full set","pd_mci_protocol_death",2.05070638484284,0.97092551667677
"full set","pd_mci_protocol_death",2.0534443105903,0.970442977910042
"full set","pd_mci_protocol_death",2.05618223633775,0.970095284205157
"full set","pd_mci_protocol_death",2.0589201620852,0.970025131889566
"full set","pd_mci_protocol_death",2.06165808783266,0.969884766636835
"full set","pd_mci_protocol_death",2.06439601358011,0.969463339083164
"full set","pd_mci_protocol_death",2.06713393932757,0.969110440933191
"full set","pd_mci_protocol_death",2.06987186507502,0.968544474827653
"full set","pd_mci_protocol_death",2.07260979082247,0.968259967081791
"full set","pd_mci_protocol_death",2.07534771656993,0.96804559776757
"full set","pd_mci_protocol_death",2.07808564231738,0.967973966653015
"full set","pd_mci_protocol_death",2.08082356806483,0.967687131575974
"full set","pd_mci_protocol_death",2.08356149381229,0.967399437393166
"full set","pd_mci_protocol_death",2.08629941955974,0.966966870437526
"full set","pd_mci_protocol_death",2.0890373453072,0.966605722610045
"full set","pd_mci_protocol_death",2.09177527105465,0.966242669470635
"full set","pd_mci_protocol_death",2.0945131968021,0.966169587690993
"full set","pd_mci_protocol_death",2.09725112254956,0.966096478105456
"full set","pd_mci_protocol_death",2.09998904829701,0.965803191045196
"full set","pd_mci_protocol_death",2.10272697404446,0.965582554390139
"full set","pd_mci_protocol_death",2.10546489979192,0.965140378832752
"full set","pd_mci_protocol_death",2.10820282553937,0.964770649280329
"full set","pd_mci_protocol_death",2.11094075128683,0.96454787286632
"full set","pd_mci_protocol_death",2.11367867703428,0.964324505520522
"full set","pd_mci_protocol_death",2.11641660278173,0.963876828296557
"full set","pd_mci_protocol_death",2.11915452852919,0.963727021719727
"full set","pd_mci_protocol_death",2.12189245427664,0.96327699946969
"full set","pd_mci_protocol_death",2.12463038002409,0.962899478428006
"full set","pd_mci_protocol_death",2.13284415726645,0.962748030932106
"full set","pd_mci_protocol_death",2.13558208301391,0.96259658697386
"full set","pd_mci_protocol_death",2.14105793450882,0.962520685502562
"full set","pd_mci_protocol_death",2.14653378600372,0.962444725215519
"full set","pd_mci_protocol_death",2.16022341474099,0.962368766270792
"full set","pd_mci_protocol_death",2.16296134048845,0.962292801804036
"full set","pd_mci_protocol_death",2.16843719198335,0.962140737780393
"full set","pd_mci_protocol_death",2.17391304347826,0.961912306504452
"full set","pd_mci_protocol_death",2.17665096922571,0.961836148600412
"full set","pd_mci_protocol_death",2.18486474646808,0.961683842911202
"full set","pd_mci_protocol_death",2.19034059796298,0.961607636558031
"full set","pd_mci_protocol_death",2.19855437520534,0.961531413958046
"full set","pd_mci_protocol_death",2.20403022670025,0.96145516195314
"full set","pd_mci_protocol_death",2.21771985543752,0.961302549076505
"full set","pd_mci_protocol_death",2.22319570693243,0.961226132282327
"full set","pd_mci_protocol_death",2.23414740992224,0.96114965770906
"full set","pd_mci_protocol_death",2.23962326141715,0.961073186833827
"full set","pd_mci_protocol_death",2.24509911291206,0.960996706354314
"full set","pd_mci_protocol_death",2.25057496440697,0.960920196089758
"full set","pd_mci_protocol_death",2.25605081590187,0.960843616129425
"full set","pd_mci_protocol_death",2.26152666739678,0.960767033768187
"full set","pd_mci_protocol_death",2.26426459314423,0.960690397006419
"full set","pd_mci_protocol_death",2.26700251889169,0.960537029298685
"full set","pd_mci_protocol_death",2.26974044463914,0.960460261785872
"full set","pd_mci_protocol_death",2.2724783703866,0.960383402916952
"full set","pd_mci_protocol_death",2.27521629613405,0.960229650568927
"full set","pd_mci_protocol_death",2.2779542218815,0.960152758335752
"full set","pd_mci_protocol_death",2.28069214762896,0.960075669023922
"full set","pd_mci_protocol_death",2.28616799912386,0.959998490879291
"full set","pd_mci_protocol_death",2.29711970211368,0.959921246660348
"full set","pd_mci_protocol_death",2.29985762786113,0.959843922190975
"full set","pd_mci_protocol_death",2.30259555360859,0.959689173992792
"full set","pd_mci_protocol_death",2.31628518234585,0.959611762299735
"full set","pd_mci_protocol_death",2.32997481108312,0.959534306194205
"full set","pd_mci_protocol_death",2.33818858832548,0.959456838929731
"full set","pd_mci_protocol_death",2.35461614281021,0.959379363201116
"full set","pd_mci_protocol_death",2.35735406855766,0.959301829331431
"full set","pd_mci_protocol_death",2.36830577154748,0.959146642962272
"full set","pd_mci_protocol_death",2.37378162304238,0.959069009015233
"full set","pd_mci_protocol_death",2.37925747453729,0.958991300228526
"full set","pd_mci_protocol_death",2.3847333260322,0.958913549105109
"full set","pd_mci_protocol_death",2.39020917752711,0.958757869728257
"full set","pd_mci_protocol_death",2.39294710327456,0.958679990494088
"full set","pd_mci_protocol_death",2.40663673201183,0.95860206264278
"full set","pd_mci_protocol_death",2.40937465775928,0.958446210719472
"full set","pd_mci_protocol_death",2.41211258350674,0.95836825198223
"full set","pd_mci_protocol_death",2.425802212244,0.958290263750123
"full set","pd_mci_protocol_death",2.43401598948636,0.958212082747859
"full set","pd_mci_protocol_death",2.43675391523382,0.958133897316566
"full set","pd_mci_protocol_death",2.44770561822363,0.958055584758537
"full set","pd_mci_protocol_death",2.45318146971854,0.957977237722883
"full set","pd_mci_protocol_death",2.45591939546599,0.957898875877257
"full set","pd_mci_protocol_death",2.46960902420326,0.957820462498804
"full set","pd_mci_protocol_death",2.47234694995072,0.957742011100091
"full set","pd_mci_protocol_death",2.47508487569817,0.957663373587526
"full set","pd_mci_protocol_death",2.48056072719308,0.957584731859265
"full set","pd_mci_protocol_death",2.49151243018289,0.957506066781154
"full set","pd_mci_protocol_death",2.4969882816778,0.957427311019387
"full set","pd_mci_protocol_death",2.51067791041507,0.957348551979539
"full set","pd_mci_protocol_death",2.51615376190998,0.957269754443617
"full set","pd_mci_protocol_death",2.52162961340488,0.957190944495419
"full set","pd_mci_protocol_death",2.52436753915234,0.957112099450443
"full set","pd_mci_protocol_death",2.53531924214215,0.957033201226795
"full set","pd_mci_protocol_death",2.54079509363706,0.956954259545457
"full set","pd_mci_protocol_death",2.54900887087942,0.956875311305158
"full set","pd_mci_protocol_death",2.55174679662688,0.956796119793578
"full set","pd_mci_protocol_death",2.55448472237433,0.956716794144935
"full set","pd_mci_protocol_death",2.55722264812178,0.956637470645779
"full set","pd_mci_protocol_death",2.56269849961669,0.956558144580523
"full set","pd_mci_protocol_death",2.5681743511116,0.956478802227589
"full set","pd_mci_protocol_death",2.58186397984887,0.956399346643572
"full set","pd_mci_protocol_death",2.58460190559632,0.956160948281062
"full set","pd_mci_protocol_death",2.59281568283868,0.956081336077432
"full set","pd_mci_protocol_death",2.59555360858613,0.956001705997812
"full set","pd_mci_protocol_death",2.60102946008104,0.955922073911181
"full set","pd_mci_protocol_death",2.6092432373234,0.955842440155481
"full set","pd_mci_protocol_death",2.62019494031322,0.955762543974412
"full set","pd_mci_protocol_death",2.62840871755558,0.955682603961006
"full set","pd_mci_protocol_death",2.64209834629285,0.955602604880068
"full set","pd_mci_protocol_death",2.6448362720403,0.955522592752401
"full set","pd_mci_protocol_death",2.64757419778776,0.955442543190064
"full set","pd_mci_protocol_death",2.65305004928266,0.955362438919091
"full set","pd_mci_protocol_death",2.65852590077757,0.955202121875665
"full set","pd_mci_protocol_death",2.66126382652502,0.955121874643279
"full set","pd_mci_protocol_death",2.66673967801993,0.954881168956159
"full set","pd_mci_protocol_death",2.66947760376739,0.954800724825944
"full set","pd_mci_protocol_death",2.67221552951484,0.954720273568053
"full set","pd_mci_protocol_death",2.67769138100975,0.954639717448832
"full set","pd_mci_protocol_death",2.68316723250465,0.954478398009433
"full set","pd_mci_protocol_death",2.69685686124192,0.954397672766425
"full set","pd_mci_protocol_death",2.7160223414741,0.954236139860196
"full set","pd_mci_protocol_death",2.72971197021137,0.954155353080596
"full set","pd_mci_protocol_death",2.73244989595882,0.954074570837897
"full set","pd_mci_protocol_death",2.73518782170628,0.953993766568147
"full set","pd_mci_protocol_death",2.73792574745373,0.953912959454979
"full set","pd_mci_protocol_death",2.75709122768591,0.953751215570889
"full set","pd_mci_protocol_death",2.75982915343336,0.953670200400031
"full set","pd_mci_protocol_death",2.76804293067572,0.953508155353226
"full set","pd_mci_protocol_death",2.7872084109079,0.953426792882383
"full set","pd_mci_protocol_death",2.78994633665535,0.953264077596782
"full set","pd_mci_protocol_death",2.79542218815026,0.953182704098032
"full set","pd_mci_protocol_death",2.79816011389771,0.953101329145143
"full set","pd_mci_protocol_death",2.81184974263498,0.952938589303508
"full set","pd_mci_protocol_death",2.83649107436206,0.952856905251278
"full set","pd_mci_protocol_death",2.83922900010952,0.952775159804761
"full set","pd_mci_protocol_death",2.85839448034169,0.95269327341537
"full set","pd_mci_protocol_death",2.86934618333151,0.952529365907033
"full set","pd_mci_protocol_death",2.87208410907896,0.952446751312205
"full set","pd_mci_protocol_death",2.89124958931114,0.95236398696414
"full set","pd_mci_protocol_death",2.89398751505859,0.952198432955496
"full set","pd_mci_protocol_death",2.89672544080605,0.952115529060237
"full set","pd_mci_protocol_death",2.90220129230095,0.95203262484095
"full set","pd_mci_protocol_death",2.90767714379586,0.951949712770954
"full set","pd_mci_protocol_death",2.91589092103822,0.951866738706603
"full set","pd_mci_protocol_death",2.92410469828058,0.951783659826194
"full set","pd_mci_protocol_death",2.92684262402804,0.951700537332524
"full set","pd_mci_protocol_death",2.92958054977549,0.951617398801147
"full set","pd_mci_protocol_death",2.93231847552294,0.951451124600238
"full set","pd_mci_protocol_death",2.93779432701785,0.951284611440007
"full set","pd_mci_protocol_death",2.94874603000767,0.951201153054697
"full set","pd_mci_protocol_death",2.95148395575512,0.951117666424718
"full set","pd_mci_protocol_death",2.96517358449239,0.951034019412037
"full set","pd_mci_protocol_death",2.97338736173475,0.950866350942452
"full set","pd_mci_protocol_death",2.98981491621947,0.950782301232943
"full set","pd_mci_protocol_death",2.99255284196693,0.950697950590339
"full set","pd_mci_protocol_death",2.99529076771438,0.950529181110509
"full set","pd_mci_protocol_death",3.04183550542109,0.950443304439099
"full set","pd_mci_protocol_death",3.05278720841091,0.95035723116064
"full set","pd_mci_protocol_death",3.05552513415836,0.950271082655282
"full set","pd_mci_protocol_death",3.06373891140072,0.950184684470841
"full set","pd_mci_protocol_death",3.07742854013799,0.950098091007063
"full set","pd_mci_protocol_death",3.0829043916329,0.949924643078507
"full set","pd_mci_protocol_death",3.08564231738035,0.949750714571846
"full set","pd_mci_protocol_death",3.10206987186507,0.949575926588544
"full set","pd_mci_protocol_death",3.11028364910744,0.949488373406509
"full set","pd_mci_protocol_death",3.11575950060234,0.949400678506151
"full set","pd_mci_protocol_death",3.12944912933961,0.949312923022477
"full set","pd_mci_protocol_death",3.13766290658197,0.949137239153247
"full set","pd_mci_protocol_death",3.1540904610667,0.949049093883411
"full set","pd_mci_protocol_death",3.1595663125616,0.948960920824148
"full set","pd_mci_protocol_death",3.16230423830906,0.948872743734966
"full set","pd_mci_protocol_death",3.17873179279378,0.948784421539892
"full set","pd_mci_protocol_death",3.18420764428869,0.948696042224163
"full set","pd_mci_protocol_death",3.18968349578359,0.948519134637012
"full set","pd_mci_protocol_death",3.21158690176322,0.948430193064676
"full set","pd_mci_protocol_death",3.21706275325813,0.948252103004465
"full set","pd_mci_protocol_death",3.21980067900559,0.948163014450413
"full set","pd_mci_protocol_death",3.2307523819954,0.9480737288518
"full set","pd_mci_protocol_death",3.23896615923776,0.947984276404397
"full set","pd_mci_protocol_death",3.24991786222758,0.947894498814777
"full set","pd_mci_protocol_death",3.25813163946994,0.947714525670666
"full set","pd_mci_protocol_death",3.27455919395466,0.947623351768685
"full set","pd_mci_protocol_death",3.28824882269193,0.947531208698667
"full set","pd_mci_protocol_death",3.29098674843938,0.947346904888194
"full set","pd_mci_protocol_death",3.3019384514292,0.94725440045736
"full set","pd_mci_protocol_death",3.3074143029241,0.94716172998835
"full set","pd_mci_protocol_death",3.31289015441901,0.947068854245994
"full set","pd_mci_protocol_death",3.31836600591392,0.946975819618203
"full set","pd_mci_protocol_death",3.33205563465119,0.946788315391911
"full set","pd_mci_protocol_death",3.33479356039864,0.946694486686344
"full set","pd_mci_protocol_death",3.34026941189355,0.946600312516832
"full set","pd_mci_protocol_death",3.34574526338846,0.946505912236461
"full set","pd_mci_protocol_death",3.37038659511554,0.946411243730316
"full set","pd_mci_protocol_death",3.37586244661045,0.946316312136434
"full set","pd_mci_protocol_death",3.3786003723579,0.946221314632816
"full set","pd_mci_protocol_death",3.39229000109517,0.945935940823374
"full set","pd_mci_protocol_death",3.39502792684262,0.945840723156007
"full set","pd_mci_protocol_death",3.40324170408498,0.945745031854945
"full set","pd_mci_protocol_death",3.40871755557989,0.945553534237716
"full set","pd_mci_protocol_death",3.41693133282225,0.945457507060381
"full set","pd_mci_protocol_death",3.41966925856971,0.945361464610843
"full set","pd_mci_protocol_death",3.43062096155952,0.945265108404778
"full set","pd_mci_protocol_death",3.43335888730698,0.945168678660521
"full set","pd_mci_protocol_death",3.43883473880188,0.944975747803006
"full set","pd_mci_protocol_death",3.44431059029679,0.944879160392073
"full set","pd_mci_protocol_death",3.44704851604424,0.9447823734664
"full set","pd_mci_protocol_death",3.4497864417917,0.944685526848918
"full set","pd_mci_protocol_death",3.45526229328661,0.944588514450042
"full set","pd_mci_protocol_death",3.46895192202387,0.944490970745058
"full set","pd_mci_protocol_death",3.47442777351878,0.944295398103649
"full set","pd_mci_protocol_death",3.4908553280035,0.944196911352293
"full set","pd_mci_protocol_death",3.49633117949841,0.94409809556391
"full set","pd_mci_protocol_death",3.50180703099332,0.943999152031992
"full set","pd_mci_protocol_death",3.50454495674077,0.943900034398628
"full set","pd_mci_protocol_death",3.51002080823568,0.943800623724778
"full set","pd_mci_protocol_death",3.5209725112255,0.943700623982387
"full set","pd_mci_protocol_death",3.52371043697295,0.943600578203626
"full set","pd_mci_protocol_death",3.5264483627204,0.943399989518639
"full set","pd_mci_protocol_death",3.52918628846786,0.943198627274284
"full set","pd_mci_protocol_death",3.53192421421531,0.943097911328344
"full set","pd_mci_protocol_death",3.53740006571022,0.942996861075726
"full set","pd_mci_protocol_death",3.54013799145767,0.94279460922554
"full set","pd_mci_protocol_death",3.54561384295258,0.942693134028721
"full set","pd_mci_protocol_death",3.55108969444749,0.942591255635339
"full set","pd_mci_protocol_death",3.55382762019494,0.942489312362163
"full set","pd_mci_protocol_death",3.55930347168985,0.942387187808661
"full set","pd_mci_protocol_death",3.5620413974373,0.942284976275819
"full set","pd_mci_protocol_death",3.56477932318476,0.942182660347536
"full set","pd_mci_protocol_death",3.56751724893221,0.942080311041962
"full set","pd_mci_protocol_death",3.58120687766948,0.941977407094464
"full set","pd_mci_protocol_death",3.59489650640675,0.941873916378248
"full set","pd_mci_protocol_death",3.60311028364911,0.941770224290037
"full set","pd_mci_protocol_death",3.60584820939656,0.941666332306304
"full set","pd_mci_protocol_death",3.60858613514401,0.941457771914755
"full set","pd_mci_protocol_death",3.61132406089147,0.941353147794422
"full set","pd_mci_protocol_death",3.61953783813383,0.941248278224861
"full set","pd_mci_protocol_death",3.62227576388128,0.941143354926263
"full set","pd_mci_protocol_death",3.6332274668711,0.940932866540528
"full set","pd_mci_protocol_death",3.64691709560837,0.940827189805753
"full set","pd_mci_protocol_death",3.65786879859818,0.940721288737122
"full set","pd_mci_protocol_death",3.66060672434564,0.940615361249415
"full set","pd_mci_protocol_death",3.67703427883036,0.940508886296755
"full set","pd_mci_protocol_death",3.68251013032527,0.940402087336556
"full set","pd_mci_protocol_death",3.68798598182017,0.940295046406672
"full set","pd_mci_protocol_death",3.70167561055744,0.94008009776222
"full set","pd_mci_protocol_death",3.7098893877998,0.93997243826053
"full set","pd_mci_protocol_death",3.71262731354726,0.939864704165321
"full set","pd_mci_protocol_death",3.71536523929471,0.939649137997447
"full set","pd_mci_protocol_death",3.73179279377943,0.939540898081517
